"insCode","cSecVal","lSecVal","cSoSecVal","lSoSecVal","cValMne","lVal18","cSocCSAC","lSoc30","yMarNSC","yVal","lVal30","lVal18AFC","cIsin","zTitad","baseVol","instrumentID","cgrValCot","cComVal","lastDate","sourceID","flowTitle","cgrValCotTitle"
"66599109405217136","55","هتل و رستوران","5510","هتل ها ، اردو و ديگر تداركات اقامت كوتاه","PKHZ1","ParsianKosar Hotel","PKHZ","هتل پارسيان كوثر اصفهان","NO","303","هتل پارسيان كوثر اصفهان","گكوثر","IRO3PKHZ0009","0.0","0","IRO3PKHZ0001","Z1","3","0","0","","بازار دوم فرابورس"
"66623036435820019","27","فلزات اساسي","2720","توليد فلزات گرانبهاي غيرآهن","ALTX1","Alumtek-R","ALTP","آلومتك‌","NO","404","ح.آلومتك‌","فالومح","IRR7ALTP0101","0.0","0","IRR7ALTP0101","P1","7","0","0","","بازار پایه زرد فرابورس"
"66630516232885208","13","استخراج کانه هاي فلزي","1320","استخراج كانه فلزي غيرآهن","MNGX1","Iran Mn. Mines-R","MNGZ","معادن‌منگنزايران‌","NO","400","ح . معادن‌منگنزايران‌","كمنگنزح","IRR1MNGZ0104","0.0","0","IRR1MNGZ0101","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"66643284949247248","67","فعاليتهاي كمكي به نهادهاي مالي واسط","6719","بجز تامين وجوه بيمه و بازنشستگي","KYIZ1","Kimiya Investment","KYIZ","تامين سرمايه كيميا","NO","309","تامين سرمايه كيميا","تكيميا","IRO7KYIZ0003","0.0","0","IRO7KYIZ0001","P1","7","0","0","","بازار پایه زرد فرابورس"
"66668962036864944","38","قند و شكر","3842","توليد شكر","Z0031","Sugarcane Ind.Dev.","Z003","توسعه نيشكر و صنايع جانبي","NO","303","توسعه نيشكر و صنايع جانبي","توسعه نيشكر","IRO3Z0030008","0.0","0","IRO3Z0030001","Z1","5","0","0","","بازار سوم فرابورس"
"66682662312253625","68","صندوق سرمايه گذاري قابل معامله","6811","صندوق سرمايه گذاري در سهام","SSAF1","Aseman Armani ETF","SSAF","صندوق س.آسمان آرماني سهام-س","NO","305","صندوق س.آسمان آرماني سهام-س","آساس","IRT3SSAF0008","0.0","0","IRT3SSAF0001","T1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"66687959964607107","69","اوراق تامين مالي","6945","اوراق مرابحه دولتي با ضمانت دولت","G74Q1","SOV.GMR74.SP250516","SG74","مرابحه عام دولت74-ش.خاص0402","NO","706","مرابحه عام دولت74-ش.خ040226","اراد74","IRB4SG740421","0.0","0","IRB4SG740421","17","4","0","0","","-'"
"66701874099226162","27","فلزات اساسي","2720","توليد فلزات گرانبهاي غيرآهن","KSIM1","Calcimine","KSIM","كالسيمين‌","NO","300","كالسيمين‌","فاسمين","IRO1KSIM0002","0.0","0","IRO1KSIM0001","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"66721204145017523","68","صندوق سرمايه گذاري قابل معامله","6811","صندوق سرمايه گذاري در سهام","SAEF1","Samin ETF","SAEF","صندوق س. سهام ثروت افزون ثمين","NO","305","صندوق س. ثروت افزون ثمين-س","ثمين","IRT3SAEF0004","0.0","0","IRT3SAEF0001","T1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"66726992874614788","43","مواد و محصولات دارويي","4399","توليد ساير محصولات دارويي","DPDZ1","Daroupakhsh Distr.","DPDZ","توزيع دارو پخش","NO","303","توزيع دارو پخش","دتوزيع","IRO3DPDZ0002","0.0","0","IRO3DPDZ0001","Z1","3","0","0","","بازار دوم فرابورس"
"66733343177003497","44","محصولات شيميايي","4412","توليد كود و تركيبات نيتروژن","PKEX1","Kermanshah Petr-R","PKER","صنايع پتروشيمي كرمانشاه","NO","400","ح. صنايع پتروشيمي كرمانشاه","كرماشاح","IRR1PKER0106","0.0","0","IRR1PKER0101","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"66766792660974984","43","مواد و محصولات دارويي","4323","توليد داروهاي شيميايي و گياهي","DLGX1","Loghman Pharm.-R","DLGM","دارويي‌ لقمان‌","NO","400","ح . دارويي‌ لقمان‌","دلقماح","IRR1DLGM0102","0.0","0","IRR1DLGM0101","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"66772024744156373","27","فلزات اساسي","2720","توليد فلزات گرانبهاي غيرآهن","BAHN1","Bahonar Copper","BAHN","مس‌ شهيدباهنر","NO","300","مس‌ شهيدباهنر","فباهنر","IRO1BAHN0003","0.0","0","IRO1BAHN0001","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"66790687790437196","57","بانكها و موسسات اعتباري","5719","ساير  واسطه هاي پولي","GRDZ1","Tourism Bank","GRDZ","بانك گردشگري","NO","303","بانك گردشگري","وگردش","IRO3GRDZ0007","0.0","0","IRO3GRDZ0001","Z1","3","0","0","","بازار دوم فرابورس"
"66818022341772870","68","صندوق سرمايه گذاري قابل معامله","6812","صندوق سرمايه گذاري در اوراق با درآمدثابت","FATF1","Etemad Parsian ETF","FATF","صندوق س.اعتماد آفرين پارسيان-د","NO","305","صندوق س.اعتماد آفرين پارسيان-د","اعتماد","IRT3FATF0002","0.0","0","IRT3FATF0001","1A","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"66830065858417081","58","ساير واسطه گريهاي مالي","5891","ليزينگ  مالي","VLNP1","Ariya Dana","VLNP","شركت ليزينگ آريا دانا","NO","309","شركت ليزينگ آريا دانا","ولانا","IRO7VLNP0000","0.0","0","IRO7VLNP0001","P1","7","0","0","","بازار پایه زرد فرابورس"
"66842081487196389","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","FLTX1","Iranian Falat-R","FLTP","گروه صنايع معادن فلات ايرانيان","NO","404","ح.صنايع معادن فلات ايرانيان","فلاتح","IRR7FLTP0106","0.0","0","IRR7FLTP0101","P1","7","0","0","","بازار پایه زرد فرابورس"
"66862855436943996","01","زراعت و خدمات وابسته","121","كشاورزي، دامپروري و خدمات وابسته","FAAX1","FKA AGRI&Husb-R","FAAZ","كشت و دامداري فكا","NO","403","ح . كشت و دامداري فكا","زفكاح","IRR3FAAZ0102","0.0","0","IRR3FAAZ0101","1Z","1","0","0","","بازار اول فرابورس"
"66896068357534899","69","اوراق تامين مالي","6910","صكوك اجاره","SNDQ1","DanaTetroRig21%","SNDZ","اجاره دانا پتروريگ كيش 1394","NO","306","اجاره دانا پتروريگ كيش 1394","صدانا98","IRB3SNDZ98A5","0.0","0","IRB3SNDZ98A1","17","4","0","0","","-'"
"66974398910717440","38","قند و شكر","3842","توليد شكر","BSOX1","Ghand Bisotoon-R","BSOP","شركت قند بيستون","NO","404","ح . شركت قند بيستون","قيستوح","IRR7BSOP0108","0.0","0","IRR7BSOP0101","P1","7","0","0","","بازار پایه زرد فرابورس"
"66991919802409760","44","محصولات شيميايي","4424","توليد شوينده ها، عطر و محصولات آرايشي","ACTV1","PadidehShimi Gharn","ACTV","پديده شيمي قرن","NO","300","پديده شيمي قرن","اكتيو","IRO1ACTV0008","0.0","0","IRO1ACTV0001","N2","5","0","0","","بازار دوم بورس"
"67030488744129337","38","قند و شكر","3842","توليد شكر","GPSH1","Piranshahr S.","GPSH","فرآورده‌هاي‌غدايي‌وقندپيرانشهر","NO","300","فرآورده‌هاي‌غدايي‌وقندپيرانشهر","قپيرا","IRO1GPSH0006","0.0","0","IRO1GPSH0001","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"67059303301834130","34","خودرو و ساخت قطعات","3410","توليد وسايل نقليه موتوري","KAVR1","Iran Khodro D.","KAVR","ايران‌ خودروديزل‌","NO","300","ايران‌ خودروديزل‌","خاور","IRO1KAVR0000","0.0","0","IRO1KAVR0001","N2","5","0","0","","بازار دوم بورس"
"67073295895957349","28","ساخت محصولات فلزي","2813","توليد مواد بخار به جز ديگهاي بخار مركزي","MARX1","Arak M. Mfg.-R","MARK","ماشين‌ سازي‌ اراك‌","NO","400","ح . ماشين‌ سازي‌ اراك‌","فاراكح","IRR1MARK0103","0.0","0","IRR1MARK0101","N2","5","0","0","","بازار دوم بورس"
"67076027130284998","69","اوراق تامين مالي","6940","اسناد خزانه اسلامي","TR101","TreasuryBill261005","TR10","اسنادخزانه اسلامي-م5بودجه1401","NO","306","اسنادخزانه-م5بودجه01-041015","اخزا105","IRB3TR1004A2","0.0","0","IRB3TR1004A1","I1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"67083516977047564","70","انبوه سازي، املاك و مستغلات","7010","املاك و مستغلات با ملك خود يا ليزينگ شده","QAZX1","Qazvin Const.-R","QAZP","شركت عمران و سازندگي قزوين","NO","404","ح.شركت عمران و سازندگي قزوين","ثقزويح","IRR7QAZP0108","0.0","0","IRR7QAZP0101","P1","7","0","0","","بازار پایه زرد فرابورس"
"67093405131120717","32","ساخت دستگاه‌ها و وسايل ارتباطي","3230","گيرنده راديو، تلويزيون و تجهيزات وابسته","JJNM1","Jame Jahan Nema","JJNM","توليدي‌ جام‌ جهان‌ نما","NO","300","توليدي‌ جام‌ جهان‌ نما","لجام","IRO1JJNM0009","0.0","0","IRO1JJNM0001","N2","5","0","0","","بازار دوم بورس"
"67126881188552864","74","خدمات فني و مهندسي","7421","فعاليتهاي ساختماني و مشاوره فني مرتبط","MAPN1","MAPNA","MAPN","گروه مپنا (سهامي عام)","NO","300","گروه مپنا (سهامي عام)","رمپنا","IRO1MAPN0000","0.0","0","IRO1MAPN0001","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"67170215467608124","27","فلزات اساسي","2720","توليد فلزات گرانبهاي غيرآهن","ZAGZ1","Zangan Industry","ZAGZ","صنعت روي زنگان","NO","303","صنعت روي زنگان","زنگان","IRO3ZAGZ0000","0.0","0","IRO3ZAGZ0001","1Z","1","0","0","","بازار اول فرابورس"
"67205438292564739","66","بيمه وصندوق بازنشستگي به جزتامين اجتماعي","6603","بيمه غيرزندگي","BMDX1","Day Bime - R","BMDZ","بيمه دي","NO","403","ح . بيمه دي","وديح","IRR3BMDZ0109","0.0","0","IRR3BMDZ0101","1Z","1","0","0","","بازار اول فرابورس"
"67206358287598044","54","ساير محصولات كاني غيرفلزي","5410","توليد شيشه","SHMD1","Hamadan Glass","SHMD","شيشه‌ همدان‌","NO","300","شيشه‌ همدان‌","كهمدا","IRO1SHMD0002","0.0","0","IRO1SHMD0001","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"67213778593531096","13","استخراج کانه هاي فلزي","1320","استخراج كانه فلزي غيرآهن","AIMP1","Amir Inds&MIN Grp.","AIMP","گروه صنعتي و معدني امير","NO","309","گروه صنعتي و معدني امير","وامير","IRO7AIMP0001","0.0","0","IRO7AIMP0001","P1","7","0","0","","بازار پایه زرد فرابورس"
"67223870501587101","72","رايانه و فعاليت‌هاي وابسته به آن","7220","مشاوره و تهيه نرم افزار","SKPX1","Saman-E-Kish-R","SEPK","پرداخت الكترونيك سامان كيش","NO","400","ح . پرداخت الكترونيك سامان كيش","سپح","IRR1SEPK0105","0.0","0","IRR1SEPK0101","N2","5","0","0","","بازار دوم بورس"
"67293053847780742","69","اوراق تامين مالي","6940","اسناد خزانه اسلامي","TB351","TreasuryBill210111","TB35","اسنادخزانه اسلامي-م4بودجه1397","NO","306","اسنادخزانه-م4بودجه97-991022","اخزا704","IRB3TB3599A3","0.0","0","IRB3TB3599A1","I1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"67327029014085707","53","سيمان، آهك و گچ","5394","توليد سيمان، آهك و گچ","SKAZ1","Khazar Cement","SKAZ","سيمان‌ خزر","NO","300","سيمان‌ خزر","سخزر","IRO1SKAZ0005","0.0","0","IRO1SKAZ0001","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"67337799462256399","25","لاستيك و پلاستيك","2519","توليد ساير محصولات لاستيكي","SHNX1","Sahand Rubber-R","SHND","صنايع‌ لاستيكي‌  سهند","NO","400","ح . صنايع‌ لاستيكي‌  سهند","پسهندح","IRR1SHND0103","0.0","0","IRR1SHND0101","N2","5","0","0","","بازار دوم بورس"
"67339918564539048","17","منسوجات","1711","آماده سازي و ريسندگي نخ، پارچه بافي","RREI1","Rey Textile","RREI","ريسندگي‌ و بافندگي‌ ري‌","NO","300","ريسندگي‌ و بافندگي‌ ري‌","نري","IRO1RREI0006","0.0","0","IRO1RREI0001","N4","4","0","0","","بازار چهارم بورس"
"67422066034966650","44","محصولات شيميايي","4424","توليد شوينده ها، عطر و محصولات آرايشي","TOPI1","Tolypers","TOPI","تولي‌پرس‌","NO","300","تولي‌پرس‌","شتولي","IRO1TOPI0004","0.0","0","IRO1TOPI0001","N2","5","0","0","","بازار دوم بورس"
"67424359693542598","44","محصولات شيميايي","4411","توليد مواد شيميايي پايه به جز كود","PKHX1","Khark Petr.-R","PKHA","پتروشيمي‌ خارك‌","NO","400","ح . پتروشيمي‌ خارك‌","شخاركح","IRR1PKHA0102","0.0","0","IRR1PKHA0101","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"67491163253346186","44","محصولات شيميايي","4429","توليد ساير محصولات شيميايي","SDFX1","Sanati DoodehFam-R","SDFZ","صنعتي دوده فام","NO","403","ح . صنعتي دوده فام","شصدفح","IRR3SDFZ0109","0.0","0","IRR3SDFZ0101","1Z","1","0","0","","بازار اول فرابورس"
"67522512921942106","68","صندوق سرمايه گذاري قابل معامله","6811","صندوق سرمايه گذاري در سهام","PAPF1","Padash Pars ETF","PAPF","صندوق س.پاداش سرمايه پارس","NO","305","صندوق س.پاداش سرمايه پارس-س","پادا","IRT3PAPF0004","0.0","0","IRT3PAPF0001","T1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"67526366820181168","46","تجارت عمده فروشي به جز وسايل نقليه موتور","4610","عمده فروشي براساس هزينه و يا قرارداد","ZF431","Bazargani IR Co","ZF43","بازرگاني معادن ايران","NO","303","بازرگاني معادن ايران","بازرگاني معادن","IRO3ZF430003","0.0","0","IRO3ZF430001","Z1","5","0","0","","بازار سوم فرابورس"
"67535111875054076","27","فلزات اساسي","2731","ريخته گري آهن و فولاد","Z0281","Pars Metal Co.","Z028","پارس متال","NO","303","پارس متال","پارس متال ","IRO3Z0280009","0.0","0","IRO3Z0280001","Z1","5","0","0","","بازار سوم فرابورس"
"67547757040801144","17","منسوجات","1711","آماده سازي و ريسندگي نخ، پارچه بافي","CHBH1","Behshahr Chintz","CHBH","چيت سازي بهشهر","NO","300","چيت سازي بهشهر","نچيت","IRO1CHBH0009","0.0","0","IRO1CHBH0001","N4","4","0","0","","بازار چهارم بورس"
"67612261115225625","67","فعاليتهاي كمكي به نهادهاي مالي واسط","6711","اداره ي بازارهاي مالي","TKLA1","Good Exch.Prd.","TKLA","توليدكنندگان بورس كالاي ايران","NO","300","توليدكنندگان بورس كالاي ايران","تكالا","IRO1TKLA0000","0.0","0","IRO1TKLA0001","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"67621826314697621","32","ساخت دستگاه‌ها و وسايل ارتباطي","3230","گيرنده راديو، تلويزيون و تجهيزات وابسته","JJNX1","Jame Jahan Nema-R","JJNM","توليدي‌ جام‌ جهان‌ نما","NO","400","ح . توليدي‌ جام‌ جهان‌ نما","لجامح","IRR1JJNM0101","0.0","0","IRR1JJNM0101","N2","5","0","0","","بازار دوم بورس"
"67675656072510693","68","صندوق سرمايه گذاري قابل معامله","6811","صندوق سرمايه گذاري در سهام","PLSH1","Palayeshi ETF","PLSH","صندوق پالايشي يكم-سهام","NO","305","صندوق پالايشي يكم-سهام","پالايش","IRT1PLSH0008","0.0","0","IRT1PLSH0001","51","4","0","0","","-'"
"67682387713029178","53","سيمان، آهك و گچ","5394","توليد سيمان، آهك و گچ","SKOX1","Kordestan Cem.-R","SKOR","سيمان كردستان","NO","400","ح . سيمان كردستان","سكردح","IRR1SKOR0101","0.0","0","IRR1SKOR0101","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"67690708346979840","14","استخراج ساير معادن","1410","استخراج سنگ، ماسه و خاك رس","TAMI1","Sand Foundry","TAMI","تامين‌ ماسه‌ ريخته‌گري‌","NO","300","تامين‌ ماسه‌ ريخته‌گري‌","كماسه","IRO1TAMI0003","0.0","0","IRO1TAMI0001","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"67717913151786055","68","صندوق سرمايه گذاري قابل معامله","6818","صندوق سرمايه گذاري املاك و مستغلات","RT021","Maskan Danik REIT","RT02","ص.س.املاك ومستغلات نيك راي","NO","305","ص.س.املاك ومستغلات نيك راي","دانيك","IRT3RT020005","0.0","0","IRT3RT020001","T1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"67744724115735698","69","اوراق تامين مالي","6940","اسناد خزانه اسلامي","TB651","TreasuryBill220103","TB65","اسنادخزانه اسلامي-م11بودجه1398","NO","306","اسنادخزانه-م11بودجه98-001013","اخزا811","IRB3TB6500A8","0.0","0","IRB3TB6500A1","I1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"67757256780375279","23","فراورده هاي نفتي، كك و سوخت هسته اي","2320","توليد محصولات پالايش شده پتروشيمي","PNKZ1","Oil Refinery","PNKZ","پالايش نفت كرمانشاه","NO","303","پالايش نفت كرمانشاه","شرمان","IRO3PNKZ0001","0.0","0","IRO3PNKZ0001","Z1","3","0","0","","بازار دوم فرابورس"
"67848668655856416","69","اوراق تامين مالي","6949","صكوك خريد دين","KI2Q1","Kish Inv.DPB240130","KI02","سرمايه گذاري و توسعه كيش","NO","306","خريد دين توسعه كيش14021110","كيش0211","IRB3KI0203B7","0.0","0","IRB3KI0203B1","17","4","0","0","","-'"
"67860847807098194","44","محصولات شيميايي","4424","توليد شوينده ها، عطر و محصولات آرايشي","VSHP1","Henkel Pakvash","VSHP","هنكل‌ پاك‌ وش‌","NO","309","هنكل‌ پاك‌ وش‌","شوش","IRO7VSHP0001","0.0","0","IRO7VSHP0001","21","7","0","0","","-'"
"67947571227001437","69","اوراق تامين مالي","6911","صكوك مرابحه","AR041","Actover4MRB280902","AR04","مرابحه اكتوور كو-تاك070612","NO","306","مرابحه اكتوور كو-تاك070612","اكتوور074","IRB3AR040762","0.0","0","IRB3AR040761","17","4","0","0","","-'"
"67965884006655065","44","محصولات شيميايي","4411","توليد مواد شيميايي پايه به جز كود","PFRB1","Farabi Petr.","PFRB","پتروشيمي‌فارابي‌","NO","300","پتروشيمي‌فارابي‌","شفارا","IRO1PFRB0004","0.0","0","IRO1PFRB0001","N2","5","0","0","","بازار دوم بورس"
"67979306676078989","43","مواد و محصولات دارويي","4399","توليد ساير محصولات دارويي","DARX1","Daroupakhsh-R","DARO","داروپخش‌ (هلدينگ‌","NO","400","ح . داروپخش‌ (هلدينگ‌","وپخشح","IRR1DARO0100","0.0","0","IRR1DARO0101","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"67988012428906654","43","مواد و محصولات دارويي","4323","توليد داروهاي شيميايي و گياهي","DPAK1","Daroupakhsh P.","DPAK","كارخانجات‌داروپخش‌","NO","300","كارخانجات‌داروپخش‌","دارو","IRO1DPAK0004","0.0","0","IRO1DPAK0001","N2","5","0","0","","بازار دوم بورس"
"68002468728896305","53","سيمان، آهك و گچ","5394","توليد سيمان، آهك و گچ","SDAX1","Darab Cement-R","SDAB","سيمان‌ داراب‌","NO","400","ح . سيمان‌ داراب‌","سارابح","IRR1SDAB0104","0.0","0","IRR1SDAB0101","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"68033471168853004","61","حمل و نقل آبي","6110","حمل و نقل دريايي وحمل ونقل درآبهاي ساحلي","FJRZ1","Valfajr Marine","FJRZ","كشتيراني  والفجر","NO","303","كشتيراني  والفجر","حفجر","IRO3FJRZ0002","0.0","0","IRO3FJRZ0001","Z1","3","0","0","","بازار دوم فرابورس"
"68035927975704426","53","سيمان، آهك و گچ","5394","توليد سيمان، آهك و گچ","CKRP1","Khoram Cement","CKRP","شركت سيمان خرم آباد","NO","309","شركت سيمان خرم آباد","سخرم","IRO7CKRP0000","0.0","0","IRO7CKRP0001","L1","7","0","0","","بازار پایه قرمز فرابورس"
"68102953053087817","21","محصولات كاغذي","2102","توليد كاغذ و مقواي موجدار و محفظه آنها","BPRS1","Pars Packing","BPRS","بسته‌ بندي‌ پارس‌","NO","300","بسته‌ بندي‌ پارس‌","چبسپا","IRO1BPRS0009","0.0","0","IRO1BPRS0001","N2","5","0","0","","بازار دوم بورس"
"68109756920100427","69","اوراق تامين مالي","6945","اوراق مرابحه دولتي با ضمانت دولت","G66Q1","SOV.GMR66.SP250106","SG66","مرابحه عام دولت66-ش.خاص0310","NO","706","مرابحه عام دولت66-ش.خ0310","اراد66","IRB4SG6603A9","0.0","0","IRB4SG6603A1","17","4","0","0","","-'"
"68117765376081366","70","انبوه سازي، املاك و مستغلات","7099","ساير فعاليت هاي املاك و مستغلات","TGOS1","Toosgostar Inv.","TGOS","توسعه‌شهري‌توس‌گستر","NO","300","توسعه‌شهري‌توس‌گستر","وتوس","IRO1TGOS0003","0.0","0","IRO1TGOS0001","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"68134183978822839","44","محصولات شيميايي","4413","توليد پلاستيك اوليه و لاستيك تركيبي","PABX1","Abadan Petr.-R","PABD","پتروشيمي‌ آبادان‌","NO","400","ح . پتروشيمي‌ آبادان‌","شپتروح","IRR1PABD0107","0.0","0","IRR1PABD0101","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"68151613203549690","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","MK791","Mortgage Right9601","MSKZ","بانك مسكن","NO","303","امتياز تسهيلات مسکن فروردين96","تسه9601","IRO3MSZ96012","0.0","0","IRO3MSZ96011","Z1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"68203878405672734","68","صندوق سرمايه گذاري قابل معامله","6810","صندوق سرمايه گذاري مختلط","CSNF1","Sepehr Novin","CSNF","صندوق سرمايه‌گذاري صنوين-مختلط","NO","305","صندوق سرمايه‌گذاري صنوين-مختلط","صنوين","IRT1CSNF0003","0.0","0","IRT1CSNF0001","51","4","0","0","","-'"
"68215194515227175","44","محصولات شيميايي","4424","توليد شوينده ها، عطر و محصولات آرايشي","KAFX1","Kaf-R","KAFF","كف‌","NO","400","ح . كف‌","شكفح","IRR1KAFF0106","0.0","0","IRR1KAFF0101","N2","5","0","0","","بازار دوم بورس"
"68215656200943332","67","فعاليتهاي كمكي به نهادهاي مالي واسط","6712","فعاليتهاي مرتبط با اوراق بهادار","Z0461","Sepehr Invest.Bank","Z046","تامين سرمايه سپهر","NO","303","تامين سرمايه سپهر","تامين سپهر","IRO3Z0460007","0.0","0","IRO3Z0460001","Z1","5","0","0","","بازار سوم فرابورس"
"68231984905144960","66","بيمه وصندوق بازنشستگي به جزتامين اجتماعي","6603","بيمه غيرزندگي","RZIX1","Razi Insurance-R","RZIP","بيمه رازي","NO","404","ح. بيمه رازي","ورازيح","IRR7RZIP0109","0.0","0","IRR7RZIP0101","P1","7","0","0","","بازار پایه زرد فرابورس"
"68250192165442911","69","اوراق تامين مالي","6940","اسناد خزانه اسلامي","TB721","TreasuryBill220905","TB72","اسنادخزانه اسلامي-م18بودجه1398","NO","306","اسنادخزانه-م18بودجه98-010614","اخزا818","IRB3TB720162","0.0","0","IRB3TB720161","I1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"68310039013169261","69","اوراق تامين مالي","6911","صكوك مرابحه","JH031","S.Jahan3MRB270723","JH03","مرابحه جهان فولاد-ويستا060501","NO","306","مرابحه جهان فولاد-ويستا060501","فجهان063","IRB3JH030659","0.0","0","IRB3JH030651","17","4","0","0","","-'"
"68371094230020017","67","فعاليتهاي كمكي به نهادهاي مالي واسط","6712","فعاليتهاي مرتبط با اوراق بهادار","BE2X1","Actives Eng.-R","BE2P","فعالان بورس انرژي","NO","404","ح فعالان بورس انرژي","انرژيح2","IRR7BE2P0109","0.0","0","IRR7BE2P0101","P1","7","0","0","","بازار پایه زرد فرابورس"
"68401823142877063","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","TM341","Melli Mortgage2105","MELZ","تسهيلات مسكن بانك ملي ايران","NO","307","تسهيلاتمسكن ب.ملي-ارديبهشت1400","تملي002","IRO6MELZ0027","0.0","0","IRO6MELZ0021","M1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"68404094821755424","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","MZ161","Mortgage Right9901","MSKZ","بانك مسكن","NO","307","امتياز تسهيلات مسكن فروردين99","تسه9901","IRO6MSKZ9916","0.0","0","IRO6MSKZ9911","M1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"68429446337737591","69","اوراق تامين مالي","6945","اوراق مرابحه دولتي با ضمانت دولت","G87Q1","SOV.GMR87.SP240524","SG87","مرابحه عام دولت87-ش.خاص0303","NO","706","مرابحه عام دولت87-ش.خ030304","اراد87","IRB4SG870335","0.0","0","IRB4SG870331","17","4","0","0","","-'"
"68437109220917664","66","بيمه وصندوق بازنشستگي به جزتامين اجتماعي","6611","فعاليتهاي مالي و اجرائي","TNIX1","Tejarat-No INS.-R","TNIP","بيمه تجارت نو","NO","404","ح . بيمه تجارت نو","بنوح","IRR7TNIP0101","0.0","0","IRR7TNIP0101","P1","7","0","0","","بازار پایه زرد فرابورس"
"68458335399886534","69","اوراق تامين مالي","6940","اسناد خزانه اسلامي","TB781","TreasuryBill230130","TB78","اسنادخزانه اسلامي-م3بودجه1399","NO","306","اسنادخزانه-م3بودجه99-011110","اخزا903","IRB3TB7801B7","0.0","0","IRB3TB7801B1","I1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"68485420419566883","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","PAIX1","R-Pars Arian Inv.","PAIP","سرمايه گذاري پارس آريان","NO","404","ح.سرمايه گذاري پارس آريان","آريانح","IRR7PAIP0100","0.0","0","IRR7PAIP0101","16","7","0","0","","-'"
"68488673556087148","27","فلزات اساسي","2710","توليد آهن و فولاد پايه","SPTA1","Sepanta","SPTA","سپنتا","NO","300","سپنتا","فپنتا","IRO1SPTA0008","0.0","0","IRO1SPTA0001","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"68508064384550494","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","BARG1","Bargh Khorasan","BARG","تامين آتيه كاركنان صنعت برق","NO","319","آتيه كاركنان صنعت برق خراسان","آتيه","IROTBARG0004","0.0","0","IROTBARG0001","OT","7","0","0","","بازار توافقی فرابورس"
"68517032834363488","44","محصولات شيميايي","4429","توليد ساير محصولات شيميايي","BSRZ1","Ghaed Basir Petro.","BSRZ","توليدات پتروشيمي قائد بصير","NO","303","توليدات پتروشيمي قائد بصير","شبصير","IRO3BSRZ0005","0.0","0","IRO3BSRZ0001","Z1","3","0","0","","بازار دوم فرابورس"
"68604686987554533","27","فلزات اساسي","2710","توليد آهن و فولاد پايه","MSCX1","MadactoSteelCord-R","MSCS","ماداكتو استيل كرد","NO","401","ح . ماداكتو استيل كرد","فماكح","IRR5MSCS0108","0.0","0","IRR5MSCS0101","V1","9","0","0","","شرکتهای کوچک و متوسط فرابورس"
"68626042454281601","69","اوراق تامين مالي","6911","صكوك مرابحه","DB1Q1","Debsh MRB 271009","DB01","مرابحه شركت دبش سبز گستر","NO","306","مرابحه ش. دبش سبز گستر14060717","دبش06","IRB3DB010679","0.0","0","IRB3DB010671","17","4","0","0","","-'"
